transaction_id,transaction_date,store_id,store_name,store_city,store_region,customer_id,first_name,email,customer_phone,loyalty_status,customer_since,product_id,product_name,product_category,unit_price,quantity,promotion_id,promotion_name,discount_percentage,total_price,discount_amount,final_amount,month,day_of_week,customer_tenure_days
T3685,2023-01-11 03:21:10,S12,HCL Mart Chennai,Chennai,South,C135,Sita,sita71@gmail.com,9973172308,Bronze,2021-07-21,P232,Cooking Oil 1L,Grocery,180,4,PR15,Anniversary Discount,22,720,158.4,561.6,1,2,539
T6621,2023-06-14 19:18:18,S10,HCL Mart Mumbai,Mumbai,West,C021,Sara,sara56@gmail.com,7810614442,Platinum,2021-09-16,P117,USB-C Cable,Electronics,500,3,,,0,1500,0.0,1500.0,6,2,636
T5368,2024-05-06 05:07:47,S15,HCL Mart Lucknow,Lucknow,North,C058,Sita,sita84@gmail.com,8450117360,Bronze,2021-10-25,P215,Rice Bag 5kg,Grocery,450,5,,,0,2250,0.0,2250.0,5,0,924
T2551,2024-06-10 13:19:04,S02,HCL Mart Kolkata,Kolkata,East,C193,Vikram,vikram96@gmail.com,8396114071,Silver,2023-09-23,P435,Wall Clock,Home Decor,899,1,,,0,899,0.0,899.0,6,0,261
T1231,2023-11-28 17:02:00,S10,HCL Mart Pune,Pune,West,C019,Ravi,ravi31@gmail.com,9506227140,Gold,2023-07-14,P154,Atta 5kg,Grocery,350,2,,,0,700,0.0,700.0,11,1,137
T1535,2024-01-14 19:19:00,S07,HCL Mart Bangalore,Bangalore,South,C047,John,john36@gmail.com,8603556408,Gold,2023-04-17,P475,Hoodie,Apparel,1499,5,,,0,7495,0.0,7495.0,1,6,272
T1240,2023-07-24 11:00:00,S08,HCL Mart Bhubaneswar,Bhubaneswar,East,C147,Sara,sara50@gmail.com,8018403497,Gold,2023-02-10,P476,Sugar 1kg,Grocery,50,3,,,0,150,0.0,150.0,7,0,164
T7098,2024-12-15 03:52:40,S13,HCL Mart Ahmedabad,Ahmedabad,West,C157,Sara,sara91@gmail.com,8684850640,Bronze,2024-01-31,P480,Table Lamp,Home Decor,1200,5,,,0,6000,0.0,6000.0,12,6,319
T6442,2023-04-29 16:20:19,S20,HCL Mart Kolkata,Kolkata,East,C055,Vikram,vikram14@gmail.com,8972284863,Platinum,2023-03-09,P213,Cushion Cover,Home Decor,299,4,PR04,Flash Sale,5,1196,59.8,1136.2,4,5,51
T6941,2024-03-23 16:21:59,S11,HCL Mart Hyderabad,Hyderabad,South,C178,Sita,sita92@gmail.com,7307865399,Platinum,2022-05-03,P480,Wall Clock,Home Decor,899,2,PR08,Diwali Special,15,1798,269.7,1528.3,3,5,690
T4818,2024-06-17 09:10:34,S13,HCL Mart Pune,Pune,West,C074,John,john55@gmail.com,7131089794,Silver,2021-11-26,P147,Cooking Oil 1L,Grocery,180,3,,,0,540,0.0,540.0,6,0,934
T6921,2024-03-06 00:00:00,S20,HCL Mart Guwahati,Guwahati,East,C153,John,john37@gmail.com,8088464661,Silver,2023-09-18,P129,Atta 5kg,Grocery,350,5,,,0,1750,0.0,1750.0,3,2,170
T4134,2023-08-07 12:34:31,S02,HCL Mart Bangalore,Bangalore,South,C098,John,john41@gmail.com,9039287678,Silver,2021-10-18,P138,iPhone Charger,Electronics,999,5,,,0,4995,0.0,4995.0,8,0,658
T2889,2024-07-18 22:17:02,S18,HCL Mart Mumbai,Mumbai,West,C144,Anil,anil90@gmail.com,8752959296,Silver,2023-03-24,P396,Sugar 1kg,Grocery,50,1,PR08,Diwali Special,15,50,7.5,42.5,7,3,482
T2329,2024-04-09 17:27:14,S02,HCL Mart Chandigarh,Chandigarh,North,C032,Anil,anil96@gmail.com,8076069159,Platinum,2023-08-21,P101,Hoodie,Apparel,1499,3,PR09,Weekend Blast,5,4497,224.85,4272.15,4,1,232
T4384,2024-02-04 23:03:49,S17,HCL Mart Lucknow,Lucknow,North,C150,John,john12@gmail.com,7724635307,Silver,2023-05-01,P410,Cooking Oil 1L,Grocery,180,3,PR12,Spring Collection Launch,7,540,37.8,502.2,2,6,279
T2455,2023-01-01 05:46:08,S08,HCL Mart Ahmedabad,Ahmedabad,West,C081,Ravi,ravi22@gmail.com,8027094019,Gold,2022-05-25,P285,T-Shirt,Apparel,799,5,,,0,3995,0.0,3995.0,1,6,221
T6717,2024-05-02 12:12:56,S04,HCL Mart Hyderabad,Hyderabad,South,C035,John,john67@gmail.com,7071607762,Bronze,2021-07-05,P222,iPhone Charger,Electronics,999,3,PR05,Summer Clearance,25,2997,749.25,2247.75,5,3,1032
T6777,2024-08-30 12:32:21,S01,HCL Mart Delhi,Delhi,North,C115,Priya,priya69@gmail.com,9798597427,Bronze,2022-09-26,P347,Table Lamp,Home Decor,1200,3,PR15,Anniversary Discount,22,3600,792.0,2808.0,8,4,704
T3139,2024-01-02 17:19:14,S19,HCL Mart Pune,Pune,West,C074,Anil,anil47@gmail.com,9458763624,Platinum,2022-11-29,P229,Atta 5kg,Grocery,350,3,,,0,1050,0.0,1050.0,1,1,399
T5443,2023-12-22 00:34:44,S07,HCL Mart Pune,Pune,West,C081,Aman,aman14@gmail.com,9219714518,Gold,2023-07-03,P194,iPhone Charger,Electronics,999,3,PR07,Black Friday,30,2997,899.1,2097.9,12,4,172
T3577,2023-12-22 10:53:25,S09,HCL Mart Delhi,Delhi,North,C033,Priya,priya50@gmail.com,8011171874,Gold,2022-04-21,P161,Socks Pack,Apparel,399,5,,,0,1995,0.0,1995.0,12,4,610
T3273,2024-05-24 05:54:16,S06,HCL Mart Mumbai,Mumbai,West,C133,Ravi,ravi31@gmail.com,8144162534,Bronze,2023-05-25,P301,Cooking Oil 1L,Grocery,180,5,,,0,900,0.0,900.0,5,4,365
T3619,2024-12-31 23:40:03,S19,HCL Mart Kolkata,Kolkata,East,C068,Sara,sara76@gmail.com,9569400273,Silver,2021-11-28,P358,T-Shirt,Apparel,799,1,,,0,799,0.0,799.0,12,1,1129
T7356,2024-08-23 00:00:00,S20,HCL Mart Lucknow,Lucknow,North,C082,Vikram,vikram55@gmail.com,9709321004,Platinum,2023-11-08,P390,Wireless Mouse,Electronics,1200,1,PR08,Diwali Special,15,1200,180.0,1020.0,8,4,289
T3624,2023-04-03 23:03:01,S01,HCL Mart Mumbai,Mumbai,West,C116,John,john52@gmail.com,7163049061,Silver,2021-02-16,P495,Atta 5kg,Grocery,350,1,,,0,350,0.0,350.0,4,0,776
T1469,2024-06-21 15:25:00,S08,HCL Mart Chennai,Chennai,South,C110,Vikram,vikram14@gmail.com,7340604115,Platinum,2024-05-08,P340,T-Shirt,Apparel,799,4,,,0,3196,0.0,3196.0,6,4,44
T1080,2024-01-04 19:05:00,S11,HCL Mart Kolkata,Kolkata,East,C016,Sara,sara48@gmail.com,8176864588,Silver,2023-06-17,P138,Rice Bag 5kg,Grocery,450,4,,,0,1800,0.0,1800.0,1,3,201
T7360,2024-02-06 00:00:00,S19,HCL Mart Chennai,Chennai,South,C008,Ravi,ravi99@gmail.com,9920389089,Platinum,2023-05-08,P104,Sugar 1kg,Grocery,50,5,PR12,Spring Collection Launch,7,250,17.5,232.5,2,1,274
T5954,2024-02-11 00:00:00,S07,HCL Mart Bhubaneswar,Bhubaneswar,East,C188,Anil,anil58@gmail.com,7192162020,Platinum,2023-12-13,P360,Atta 5kg,Grocery,350,3,,,0,1050,0.0,1050.0,2,6,60
T4464,2023-09-18 04:09:37,S20,HCL Mart Guwahati,Guwahati,East,C192,Anil,anil98@gmail.com,9523942241,Platinum,2022-07-29,P417,Table Lamp,Home Decor,1200,1,,,0,1200,0.0,1200.0,9,0,416
T3064,2023-08-16 19:14:02,S17,HCL Mart Hyderabad,Hyderabad,South,C067,Priya,priya25@gmail.com,7627526953,Bronze,2023-05-03,P131,Socks Pack,Apparel,399,1,PR01,New Year Sale,10,399,39.9,359.1,8,2,105
T5878,2023-11-21 11:18:07,S04,HCL Mart Kolkata,Kolkata,East,C169,Sita,sita55@gmail.com,7890820259,Silver,2020-11-15,P197,USB-C Cable,Electronics,500,3,,,0,1500,0.0,1500.0,11,1,1101
T7370,2024-08-13 20:39:16,S02,HCL Mart Hyderabad,Hyderabad,South,C072,Sara,sara33@gmail.com,9903819033,Bronze,2022-06-26,P101,Wall Clock,Home Decor,899,2,,,0,1798,0.0,1798.0,8,1,779
T4934,2024-07-29 05:16:17,S07,HCL Mart Mumbai,Mumbai,West,C157,Sita,sita23@gmail.com,9000541934,Gold,2022-12-15,P355,Sugar 1kg,Grocery,50,2,,,0,100,0.0,100.0,7,0,592
T6508,2023-07-30 18:12:43,S05,HCL Mart Lucknow,Lucknow,North,C109,Anil,anil27@gmail.com,8217162806,Gold,2022-11-04,P447,Jeans,Apparel,1999,3,,,0,5997,0.0,5997.0,7,6,268
T7464,2024-07-10 10:56:48,S11,HCL Mart Chennai,Chennai,South,C200,Anil,anil63@gmail.com,9550058135,Silver,2022-09-29,P413,Wireless Mouse,Electronics,1200,2,,,0,2400,0.0,2400.0,7,2,650
T4173,2023-02-25 13:09:49,S09,HCL Mart Bhubaneswar,Bhubaneswar,East,C100,Sita,sita29@gmail.com,8922436442,Bronze,2023-01-05,P449,Wireless Mouse,Electronics,1200,4,,,0,4800,0.0,4800.0,2,5,51
T2895,2024-01-12 02:26:44,S18,HCL Mart Bangalore,Bangalore,South,C129,Priya,priya66@gmail.com,7372021980,Silver,2020-10-22,P468,USB-C Cable,Electronics,500,3,,,0,1500,0.0,1500.0,1,4,1177
T3207,2023-11-15 00:00:00,S08,HCL Mart Hyderabad,Hyderabad,South,C072,Priya,priya46@gmail.com,9826793985,Platinum,2023-08-01,P476,Wireless Mouse,Electronics,1200,3,,,0,3600,0.0,3600.0,11,2,106
T1995,2023-10-12 16:59:00,S04,HCL Mart Lucknow,Lucknow,North,C191,Vikram,vikram31@gmail.com,9828984773,Bronze,2023-03-06,P336,Cooking Oil 1L,Grocery,180,1,,,0,180,0.0,180.0,10,3,220
T2802,2023-10-22 22:40:33,S07,HCL Mart Bhubaneswar,Bhubaneswar,East,C196,Sara,sara74@gmail.com,8392160713,Bronze,2023-02-24,P362,USB-C Cable,Electronics,500,2,,,0,1000,0.0,1000.0,10,6,240
T7167,2023-01-01 10:00:00,S08,HCL Mart Delhi,Delhi,North,C153,Vikram,vikram13@gmail.com,7747265381,Silver,2024-01-01,P436,Wall Clock,Home Decor,899,3,PR08,Diwali Special,15,2697,404.55,2292.45,11,1,526
T2453,2024-07-11 00:00:00,S05,HCL Mart Chandigarh,Chandigarh,North,C113,Ravi,ravi89@gmail.com,9315964153,Gold,2023-10-28,P495,Power Bank,Electronics,1500,5,PR03,Electronics Bonanza,15,7500,1125.0,6375.0,7,3,257
T2587,2023-07-01 01:04:47,S11,HCL Mart Bhubaneswar,Bhubaneswar,East,C003,Vikram,vikram57@gmail.com,7562966992,Silver,2021-09-04,P129,Jeans,Apparel,1999,2,PR15,Anniversary Discount,22,3998,879.56,3118.44,7,5,665
T5014,2024-05-11 12:06:36,S14,HCL Mart Guwahati,Guwahati,East,C191,John,john43@gmail.com,9584888312,Platinum,2023-09-16,P148,Table Lamp,Home Decor,1200,4,,,0,4800,0.0,4800.0,5,5,238
T1458,2023-05-07 14:22:00,S07,HCL Mart Guwahati,Guwahati,East,C178,Aman,aman24@gmail.com,7392757932,Silver,2022-12-26,P356,iPhone Charger,Electronics,999,2,,,0,1998,0.0,1998.0,5,6,132
T2452,2024-12-14 05:14:00,S20,HCL Mart Lucknow,Lucknow,North,C098,John,john20@gmail.com,8164102709,Bronze,2022-05-20,P425,Cushion Cover,Home Decor,299,3,,,0,897,0.0,897.0,12,5,939
T6965,2024-02-17 15:14:50,S08,HCL Mart Chandigarh,Chandigarh,North,C134,Sara,sara11@gmail.com,9903517706,Silver,2022-12-27,P468,Wall Clock,Home Decor,899,4,,,0,3596,0.0,3596.0,2,5,417
T6369,2024-12-11 14:07:35,S11,HCL Mart Ahmedabad,Ahmedabad,West,C046,Vikram,vikram17@gmail.com,8078414467,Bronze,2021-03-05,P309,Jeans,Apparel,1999,4,,,0,7996,0.0,7996.0,12,2,1377
T1438,2023-02-10 13:57:00,S12,HCL Mart Kolkata,Kolkata,East,C094,Sara,sara49@gmail.com,8751350300,Platinum,2022-04-01,P455,Table Lamp,Home Decor,1200,3,,,0,3600,0.0,3600.0,2,4,315
T6947,2023-03-03 06:46:57,S15,HCL Mart Pune,Pune,West,C043,Priya,priya19@gmail.com,9291796118,Platinum,2022-02-04,P344,Jeans,Apparel,1999,3,,,0,5997,0.0,5997.0,3,4,392
T6013,2024-06-17 16:49:09,S13,HCL Mart Mumbai,Mumbai,West,C119,Priya,priya40@gmail.com,7352036849,Gold,2023-11-13,P479,Rice Bag 5kg,Grocery,450,4,PR06,Back to School,10,1800,180.0,1620.0,6,0,217
T2972,2023-05-03 07:57:48,S15,HCL Mart Bangalore,Bangalore,South,C144,Sita,sita22@gmail.com,8679487337,Silver,2022-03-18,P395,USB-C Cable,Electronics,500,2,,,0,1000,0.0,1000.0,5,2,411
T6027,2024-07-21 13:56:26,S19,HCL Mart Bangalore,Bangalore,South,C169,Sara,sara63@gmail.com,8689565756,Bronze,2022-07-19,P293,iPhone Charger,Electronics,999,4,,,0,3996,0.0,3996.0,7,6,733
T3717,2024-12-05 07:23:49,S09,HCL Mart Pune,Pune,West,C147,John,john99@gmail.com,9497417885,Gold,2023-03-29,P430,Cushion Cover,Home Decor,299,5,,,0,1495,0.0,1495.0,12,3,617
T1470,2023-06-23 17:00:00,S06,HCL Mart Ahmedabad,Ahmedabad,West,C131,Anil,anil58@gmail.com,8030708709,Platinum,2022-05-11,P438,Wall Clock,Home Decor,899,4,,,0,3596,0.0,3596.0,6,4,408
T1504,2024-04-26 20:05:00,S18,HCL Mart Ahmedabad,Ahmedabad,West,C015,Ravi,ravi81@gmail.com,9896383651,Silver,2023-11-27,P270,Hoodie,Apparel,1499,3,PR02,Apparel Fest,20,4497,899.4,3597.6,4,4,151
T2048,2023-12-27 09:26:58,S20,HCL Mart Chandigarh,Chandigarh,North,C080,Anil,anil87@gmail.com,7742555822,Silver,2021-07-16,P312,T-Shirt,Apparel,799,3,,,0,2397,0.0,2397.0,12,2,894
T4361,2024-06-25 13:21:23,S13,HCL Mart Chennai,Chennai,South,C186,Sara,sara49@gmail.com,9944036378,Platinum,2023-08-30,P298,Jeans,Apparel,1999,5,,,0,9995,0.0,9995.0,6,1,300
T6940,2023-02-09 20:53:48,S12,HCL Mart Kolkata,Kolkata,East,C129,Anil,anil19@gmail.com,7657466464,Gold,2021-11-27,P207,Wall Clock,Home Decor,899,4,PR06,Back to School,10,3596,359.6,3236.4,2,3,439
T4872,2023-04-20 08:39:57,S04,HCL Mart Bhubaneswar,Bhubaneswar,East,C134,Vikram,vikram54@gmail.com,8734848426,Silver,2021-10-29,P387,Table Lamp,Home Decor,1200,1,PR05,Summer Clearance,25,1200,300.0,900.0,4,3,538
T4930,2024-07-01 00:00:00,S20,HCL Mart Bangalore,Bangalore,South,C087,Aman,aman50@gmail.com,8754087508,Bronze,2023-12-21,P344,Jeans,Apparel,1999,3,,,0,5997,0.0,5997.0,7,0,193
T7101,2023-06-14 00:00:00,S14,HCL Mart Mumbai,Mumbai,West,C173,Priya,priya69@gmail.com,8133851417,Bronze,2023-05-27,P174,Hoodie,Apparel,1499,3,PR04,Flash Sale,5,4497,224.85,4272.15,6,2,18
T5765,2024-06-05 19:43:08,S05,HCL Mart Mumbai,Mumbai,West,C036,Priya,priya83@gmail.com,9311904524,Bronze,2021-12-26,P296,Jeans,Apparel,1999,4,,,0,7996,0.0,7996.0,6,2,892
T6414,2024-07-16 21:57:43,S10,HCL Mart Chandigarh,Chandigarh,North,C186,Ravi,ravi37@gmail.com,8169854214,Bronze,2022-06-07,P425,Cushion Cover,Home Decor,299,4,,,0,1196,0.0,1196.0,7,1,770
T4616,2024-04-11 04:16:35,S20,HCL Mart Mumbai,Mumbai,West,C189,Anil,anil12@gmail.com,8035141010,Platinum,2023-07-01,P349,Power Bank,Electronics,1500,3,,,0,4500,0.0,4500.0,4,3,285
T7157,2024-03-08 03:23:26,S20,HCL Mart Chandigarh,Chandigarh,North,C011,Aman,aman69@gmail.com,9215538213,Gold,2024-02-01,P496,Jeans,Apparel,1999,1,,,0,1999,0.0,1999.0,3,4,36
T1474,2024-04-13 14:16:00,S09,HCL Mart Mumbai,Mumbai,West,C151,Aman,aman79@gmail.com,8427952617,Bronze,2023-09-06,P199,T-Shirt,Apparel,799,1,PR01,New Year Sale,10,799,79.9,719.1,4,5,220
T7084,2024-07-31 02:27:05,S17,HCL Mart Delhi,Delhi,North,C173,Ravi,ravi87@gmail.com,8128557085,Gold,2021-12-11,P240,T-Shirt,Apparel,799,2,,,0,1598,0.0,1598.0,7,2,963
T3887,2024-11-01 09:34:29,S11,HCL Mart Hyderabad,Hyderabad,South,C189,Priya,priya87@gmail.com,9131399789,Platinum,2021-04-07,P243,Atta 5kg,Grocery,350,2,PR13,End of Season Sale,40,700,280.0,420.0,11,4,1304
T2555,2023-03-30 14:26:58,S01,HCL Mart Delhi,Delhi,North,C067,Vikram,vikram27@gmail.com,9039817579,Silver,2023-01-21,P442,Table Lamp,Home Decor,1200,2,,,0,2400,0.0,2400.0,3,3,68
T5128,2024-06-07 19:17:26,S13,HCL Mart Bangalore,Bangalore,South,C157,Anil,anil47@gmail.com,7842790125,Bronze,2023-04-12,P227,Socks Pack,Apparel,399,1,PR12,Spring Collection Launch,7,399,27.93,371.07,6,4,422
T2941,2024-10-08 21:54:01,S06,HCL Mart Pune,Pune,West,C063,Sita,sita71@gmail.com,8709599763,Silver,2021-10-02,P238,Sugar 1kg,Grocery,50,2,,,0,100,0.0,100.0,10,1,1102
T7187,2023-03-28 14:14:40,S20,HCL Mart Mumbai,Mumbai,West,C073,Sara,sara64@gmail.com,9684873812,Bronze,2022-09-17,P349,Atta 5kg,Grocery,350,4,,,0,1400,0.0,1400.0,3,1,192
T6948,2023-04-04 09:37:24,S17,HCL Mart Lucknow,Lucknow,North,C163,Ravi,ravi50@gmail.com,9134584158,Gold,2020-07-08,P250,Socks Pack,Apparel,399,5,,,0,1995,0.0,1995.0,4,1,1000
T6460,2024-03-02 03:44:05,S10,HCL Mart Delhi,Delhi,North,C160,Priya,priya17@gmail.com,8599942170,Gold,2021-01-09,P232,Sugar 1kg,Grocery,50,5,,,0,250,0.0,250.0,3,5,1148
T5364,2024-07-31 17:21:25,S17,HCL Mart Mumbai,Mumbai,West,C065,Aman,aman53@gmail.com,9921281663,Bronze,2024-02-26,,Power Bank,Electronics,1500,4,PR02,Apparel Fest,20,6000,1200.0,4800.0,7,2,156
T7498,2024-02-06 04:29:29,S11,HCL Mart Guwahati,Guwahati,East,C071,Ravi,ravi34@gmail.com,9969165304,Platinum,2023-11-01,P385,Socks Pack,Apparel,399,3,PR01,New Year Sale,10,1197,119.7,1077.3,2,1,97
T7151,2024-07-28 08:25:52,S01,HCL Mart Guwahati,Guwahati,East,C061,John,john97@gmail.com,7849930271,Bronze,2022-06-04,P188,Wireless Mouse,Electronics,1200,3,PR11,Holiday Joy,18,3600,648.0,2952.0,7,6,785
T3901,2023-09-01 02:22:07,S01,HCL Mart Bhubaneswar,Bhubaneswar,East,C080,Aman,aman91@gmail.com,8493832779,Bronze,2022-11-28,P129,Jeans,Apparel,1999,5,,,0,9995,0.0,9995.0,9,4,277
T2202,2025-04-12 00:00:00,S19,HCL Mart Delhi,Delhi,North,C026,Sita,sita31@gmail.com,7577687158,Bronze,2024-09-09,P387,Table Lamp,Home Decor,1200,2,,,0,2400,0.0,2400.0,4,5,215
T6715,2024-05-05 04:18:09,S13,HCL Mart Mumbai,Mumbai,West,C029,Priya,priya82@gmail.com,9214844371,Silver,2023-04-27,P355,Table Lamp,Home Decor,1200,2,,,0,2400,0.0,2400.0,5,6,374
T7270,2023-08-06 15:10:55,S06,HCL Mart Bhubaneswar,Bhubaneswar,East,C178,Aman,aman24@gmail.com,7392757932,Silver,2022-12-26,P218,Atta 5kg,Grocery,350,2,PR10,Member Exclusive,12,700,84.0,616.0,8,6,223
T1536,2024-09-11 20:45:00,S16,HCL Mart Guwahati,Guwahati,East,C009,Vikram,vikram10@gmail.com,9649580121,Gold,2022-11-04,P385,Socks Pack,Apparel,399,1,,,0,399,0.0,399.0,9,2,677
T6690,2024-05-16 20:22:03,S04,HCL Mart Chennai,Chennai,South,C105,Anil,anil64@gmail.com,8745458146,Platinum,2022-05-08,P378,Rice Bag 5kg,Grocery,450,5,PR12,Spring Collection Launch,7,2250,157.5,2092.5,5,3,739
T4734,2024-08-06 09:01:16,S13,HCL Mart Chennai,Chennai,South,C105,Priya,priya14@gmail.com,8386915496,Bronze,2023-07-06,P290,Atta 5kg,Grocery,350,1,PR09,Weekend Blast,5,350,17.5,332.5,8,1,397
T6800,2024-11-16 06:05:55,S20,HCL Mart Chennai,Chennai,South,C001,Priya,priya99@gmail.com,9388653879,Bronze,2023-01-02,P482,Hoodie,Apparel,1499,5,,,0,7495,0.0,7495.0,11,5,684
T3875,2023-11-23 00:00:00,S11,HCL Mart Chandigarh,Chandigarh,North,C052,Ravi,ravi88@gmail.com,9182688884,Platinum,2023-08-07,P355,Rice Bag 5kg,Grocery,450,2,,,0,900,0.0,900.0,11,3,108
T6179,2024-10-31 00:00:00,S15,HCL Mart Mumbai,Mumbai,West,C176,Vikram,vikram28@gmail.com,7828539019,Gold,2024-04-16,P239,Table Lamp,Home Decor,1200,1,,,0,1200,0.0,1200.0,10,3,198
T4143,2023-10-25 19:31:28,S07,HCL Mart Bangalore,Bangalore,South,C100,Anil,anil81@gmail.com,9257510100,Silver,2020-12-02,P129,Power Bank,Electronics,1500,3,PR11,Holiday Joy,18,4500,810.0,3690.0,10,2,1057
T4114,2023-04-03 13:02:17,S06,HCL Mart Chennai,Chennai,South,C131,Aman,aman48@gmail.com,9167271914,Bronze,2022-04-03,P175,Atta 5kg,Grocery,350,5,,,0,1750,0.0,1750.0,4,0,365
T4807,2024-01-08 20:20:34,S06,HCL Mart Guwahati,Guwahati,East,C037,Sara,sara52@gmail.com,7018046587,Bronze,2022-08-13,P186,Wireless Mouse,Electronics,1200,4,,,0,4800,0.0,4800.0,1,0,513
T6039,2023-11-19 13:33:46,S19,HCL Mart Hyderabad,Hyderabad,South,C098,John,john41@gmail.com,9039287678,Silver,2021-10-18,P240,T-Shirt,Apparel,799,5,,,0,3995,0.0,3995.0,11,6,762
T5054,2024-11-06 15:20:14,S17,HCL Mart Chandigarh,Chandigarh,North,C032,Priya,priya70@gmail.com,7270980273,Gold,2020-11-17,P301,Cooking Oil 1L,Grocery,180,4,,,0,720,0.0,720.0,11,2,1450
T4044,2024-03-13 23:59:14,S14,HCL Mart Ahmedabad,Ahmedabad,West,C085,Sita,sita27@gmail.com,9601165397,Gold,2021-10-09,P450,Sugar 1kg,Grocery,50,4,,,0,200,0.0,200.0,3,2,886
T2336,2023-07-04 01:53:54,S15,HCL Mart Bhubaneswar,Bhubaneswar,East,C043,Sara,sara57@gmail.com,9255402607,Silver,2022-05-26,P335,iPhone Charger,Electronics,999,2,PR02,Apparel Fest,20,1998,399.6,1598.4,7,1,404
T7245,2023-10-13 23:51:08,S01,HCL Mart Hyderabad,Hyderabad,South,C093,Vikram,vikram36@gmail.com,8764067692,Bronze,2021-02-18,P323,Wall Clock,Home Decor,899,5,PR01,New Year Sale,10,4495,449.5,4045.5,10,4,967
T3765,2024-10-19 18:20:28,S06,HCL Mart Chennai,Chennai,South,C149,Priya,priya21@gmail.com,7388363955,Bronze,2021-09-10,P108,USB-C Cable,Electronics,500,3,PR14,Mid-Week Treats,8,1500,120.0,1380.0,10,5,1135
T6562,2024-03-30 05:58:38,S07,HCL Mart Kolkata,Kolkata,East,C160,Aman,aman31@gmail.com,9799130490,Silver,2024-02-01,P492,Table Lamp,Home Decor,1200,4,PR12,Spring Collection Launch,7,4800,336.0,4464.0,3,5,58
T2965,2024-05-20 00:00:00,S01,HCL Mart Ahmedabad,Ahmedabad,West,C042,Anil,anil64@gmail.com,7299533270,Bronze,2023-12-02,P175,Atta 5kg,Grocery,350,1,,,0,350,0.0,350.0,5,0,170
T2560,2024-03-23 04:00:29,S05,HCL Mart Bhubaneswar,Bhubaneswar,East,C105,Sara,sara55@gmail.com,8275675629,Gold,2023-01-16,P252,Wireless Mouse,Electronics,1200,1,,,0,1200,0.0,1200.0,3,5,432
T1186,2024-07-12 11:43:00,S06,HCL Mart Bangalore,Bangalore,South,C192,Sita,sita28@gmail.com,9501261883,Platinum,2023-12-27,P206,USB-C Cable,Electronics,500,4,,,0,2000,0.0,2000.0,7,4,198
T6532,2023-02-21 21:08:25,S18,HCL Mart Bangalore,Bangalore,South,C106,Ravi,ravi88@gmail.com,9478751446,Gold,2022-08-21,P135,Hoodie,Apparel,1499,1,,,0,1499,0.0,1499.0,2,1,184
T6072,2025-02-28 00:00:00,S17,HCL Mart Pune,Pune,West,C002,Sita,sita14@gmail.com,8281585821,Silver,2024-03-06,P327,Cushion Cover,Home Decor,299,2,PR14,Mid-Week Treats,8,598,47.84,550.16,2,4,359
T1578,2024-08-25 19:20:00,S13,HCL Mart Lucknow,Lucknow,North,C184,Anil,anil58@gmail.com,8919258472,Gold,2022-10-27,P449,iPhone Charger,Electronics,999,3,,,0,3220,0.0,2997.0,8,6,668
T6842,2023-04-13 02:29:57,S04,HCL Mart Lucknow,Lucknow,North,C189,Ravi,ravi54@gmail.com,7022032969,Silver,2021-10-24,P297,USB-C Cable,Electronics,500,1,,,0,500,0.0,500.0,4,3,536
T7420,2023-07-10 03:07:18,S07,HCL Mart Hyderabad,Hyderabad,South,C156,Sita,sita82@gmail.com,7579151533,Platinum,2021-08-27,P250,Socks Pack,Apparel,399,4,,,0,1596,0.0,1596.0,7,0,682
T4663,2024-03-01 16:37:53,S18,HCL Mart Delhi,Delhi,North,C144,Anil,anil42@gmail.com,8851761431,Platinum,2022-03-05,P378,Wall Clock,Home Decor,899,5,,,0,4495,0.0,4495.0,3,4,727
T4576,2024-09-16 17:42:34,S06,HCL Mart Ahmedabad,Ahmedabad,West,C039,Anil,anil92@gmail.com,8542278768,Silver,2023-03-06,P179,Sugar 1kg,Grocery,50,1,,,0,50,0.0,50.0,9,0,560
T3078,2023-05-05 00:07:57,S17,HCL Mart Ahmedabad,Ahmedabad,West,C074,Aman,aman98@gmail.com,7981242341,Bronze,2023-04-20,P466,Power Bank,Electronics,1500,1,,,0,1500,0.0,1500.0,5,4,15
T2502,2024-11-30 00:00:00,S13,HCL Mart Kolkata,Kolkata,East,C137,Sara,sara14@gmail.com,8760536452,Silver,2024-06-26,P465,iPhone Charger,Electronics,999,4,,,0,3996,0.0,3996.0,11,5,157
T1234,2023-10-30 09:58:00,S02,HCL Mart Bangalore,Bangalore,South,C093,Sita,sita53@gmail.com,8987578607,Silver,2021-11-04,P288,Wireless Mouse,Electronics,1200,5,PR03,Electronics Bonanza,15,6000,900.0,5100.0,10,0,725
T6490,2024-06-24 00:50:00,S19,HCL Mart Bhubaneswar,Bhubaneswar,East,C142,Aman,aman45@gmail.com,9298297349,Platinum,2021-09-28,P114,Wall Clock,Home Decor,899,5,PR02,Apparel Fest,20,4495,899.0,3596.0,6,0,1000
T2499,2024-01-27 16:05:28,S10,HCL Mart Bangalore,Bangalore,South,C178,Anil,anil66@gmail.com,8653448359,Bronze,2022-06-06,P225,Atta 5kg,Grocery,350,4,,,0,1400,0.0,1400.0,1,5,600
T5757,2023-10-18 00:00:00,S20,HCL Mart Chennai,Chennai,South,C150,John,john12@gmail.com,7724635307,Silver,2023-05-01,P272,Socks Pack,Apparel,399,4,PR11,Holiday Joy,18,1596,287.28,1308.72,10,2,170
